Booking_ID,Hotel_ID,Country,Brand_Tier,Star_Rating,Room_Type,Nights_Stayed,Booking_Channel,Meals_Included,Payment_Type,Customer_Age,Lead_Time_Days,Checkin_Date,Checkin_Month,Is_Weekend,Is_Public_Holiday,Occupancy_Rate_Property,Competitor_Avg_Rate_RM,Distance_To_Center_KM,Review_Score,Promo_Applied,Events_Index_City,ADR_RM,Total_Spend_RM,Extra_Spend_Unscaled,Satisfaction_Rating
3351,H035,UK,economy,2,Single,2,Online,Yes,card,60.0,63,2025-07-26,7,1,0,0.727,119.5,6.36,8.57,0,47.5,129.51,342.05,93309,4
2714,H015,PHILIPPINES, economy ,1,Single,2,Online,No,Card,52.0,48,2023-03-02,3,0,0,0.9,70.0,2.8,7.5,0,44.7,70.0,197.94,62031,3
3692,H055,UK,midscale,4,Double,3,Online,Yes,Card,25.0,43,2025-03-05,3,0,0,0.735,366.07,1.31,9.8,0,52.4,346.95,1135.01,40842,2
2808,H021,Vietnam,upscale,4,Double,2,ONLINE,Yes,Cash,32.0,0,2022-04-04,4,0,0,0.731,435.17,9.56,9.8,0,34.2,431.56,977.64,41018,5
3860,H035,UK,economy,2,Single,2,Online,YES,ONLINE,51.0,19,2023-06-28,6,0,0,0.813,105.74,6.36,8.29,0,56.1,116.77,333.28,63169,5
6307,H040,UK,economy,2,SINGLE,3,Online,Yes,Card,,68,2024-02-11,2,1,1,0.815,125.96,4.68,7.24,0,75.6,127.63,460.4,13411,3
5896,H078,SINGAPORE,economy,1,Double,4,Online,Yes,Online,56.0,21,2024-11-29,11,0,0,0.823,76.55,1.55,7.11,0,40.6,86.7,414.51,13685,4
679,H014,Indonesia, Luxury ,4,Single,5,travel agent,Yes,Card,27.0,26,2022-05-26,5,0,0,0.557,534.35,2.97,8.3,0,58.7,467.42,2424.92,111782,4
5729,H076,Vietnam,economy,1,Double,2,Walk-in,Yes,card,18.0,0,2022-07-11,7,0,0,0.756,,5.75,6.72,0,55.6,90.31,246.03,80806,5
889,H019,usa,economy,1,DOUBLE,5,Corporate,Yes,Online,18.0,4,2024-05-09,5,0,0,0.713,90.5,3.54,6.4,0,40.6,94.38,546.44,90720,4
581,H076,Vietnam,economy,1,Double,4,Online,Yes,Card,28.0,0,2024-03-03,3,1,0,0.827,91.8,5.75,6.99,0,52.2,94.2,400.05,33846,3
135,H072,USA,upscale,4,Double,3,Online,No,Card,35.0,32,2024-01-12,1,0,0,0.697,440.47,6.78,9.76,0,48.1,513.63,1583.21,31881,3
4124,H079,Germany,UPSCALE,4,DOUBLE,1,Online,No,Online,31.0,22,2025-09-08,9,0,0,0.504,358.61,5.24,8.75,0,50.9,372.69,471.06,11578,4
2206,H011,Malaysia,upscale,4,Suite,4,Online,No,Card,29.0,23,2025-07-26,7,1,0,0.736,594.89,2.74,9.8,0,46.5,718.65,2980.29,26019,4
4004,H060,Singapore,midscale,4,Suite,2,Online,No,Online,48.0,20,2023-08-17,8,0,0,0.698,422.65,6.81,9.34,0,50.3,491.03,1053.55,94234,3
4091,H065, Vietnam ,Luxury,4,DOUBLE,2,Online,Yes,Online,31.0,23,2024-05-26,5,1,0,0.792,588.95,4.96,9.33,0,62.3,661.46,1346.95,76857,4
3329,H065,vietnam,luxury,4,Suite,2,WALK-IN,No,Card,46.0,25,2022-01-05,1,0,0,0.878,670.24,4.96,8.93,0,43.5,782.77,1672.39,61204,3
5956,H011,Malaysia,upscale,4,Suite,2,Online,Yes,card,33.0,39,2022-02-04,2,0,0,0.842,566.98,2.74,8.83,0,58.8,699.65,1429.77,74751,3
780,H053,Singapore,economy,2,Single,1,Online,Yes,Online,33.0,38,2023-06-03,6,1,0,0.745,122.51,3.49,7.79,0,52.9,127.02,213.5,110349,4
2147,H003,Thailand,MIDSCALE,2,Double,1,Online,Yes, Card ,18.0,14,2025-01-03,1,0,0,0.624,144.98,4.56,8.52,0,29.2,148.11,235.17,83972,3
130,H062, Philippines ,Economy,2,Single,2,Corporate,YES,Card,33.0,1,2024-01-30,1,0,0,0.58,112.89,0.65,7.86,0,57.4,104.5,301.71,88329,5
6190,H070,Thailand,midscale,4,Single,2,Online, Yes ,Card,30.0,42,2022-02-05,2,1,0,0.761,403.18,5.55,9.8,0,62.1,422.12,948.72,118968,4
3622,H075,Philippines,UPSCALE,3,single,3,Online,No,Card,37.0,13,2023-10-05,10,0,0,0.733,232.51,7.41,,1,55.3,232.29,744.79,67291,4
816,H032,Singapore,midscale,3,Single,5,Walk-in,YES,Online,41.0,56,2022-01-04,1,0,0,0.923,213.96,2.75,9.71,0,49.5,221.37,1135.13,95963,5
6333,H037,Philippines,upscale,5,Double,2,Travel Agent,Yes,Cash,43.0,0,2025-04-24,4,0,0,0.869,586.02,1.92,8.74,0,57.4,627.27,1285.6,61953,4
394,H061,Usa,Upscale,5,Single,1,Corporate,Yes,Online,39.0,16,2025-03-01,3,1,0,0.692,581.41,3.96,9.1,0,70.0,555.16,608.69,22172,5
2609,H039,Malaysia,upscale,4,Single,3,Online, Yes ,Cash,36.0,0,2023-11-19,11,1,0,0.832,400.39,6.99,9.24,0,76.1,446.29,1366.54,117981,3
5065,H044,Germany,midscale,3,Double,5,Online,No,Online,22.0,51,2025-05-08,5,0,0,0.715,210.6,6.08,8.52,0,57.9,234.19,1201.94,84910,4
4825,H072,USA,upscale,4,Single,4,Online,Yes,Cash,45.0,40,2024-04-30,4,0,0,0.634,307.43,6.78,9.21,0,44.2,350.51,1500.42,95307,1
4333,H017,philippines,midscale,3,Double,1,Online,Yes,Online,18.0,40,2024-08-16,8,0,0,0.532,236.36,51.27097726343576,7.65,0,52.1,241.45,343.37,14592,3
2680,H058,USA,upscale,4,Suite,2,Online,,card,34.0,2,2025-04-07,4,0,0,0.791,488.06,3.67,7.39,0,44.3,525.81,1142.68,27688,5
764,H065,Vietnam,luxury,4,Double,4,Walk-in,Yes,Cash,,0,2022-12-23,12,0,0,0.702,515.22,4.96,8.85,0,50.8,614.23,2500.23,57587,5
4017,H047,USA,midscale,3, Double ,2,Online,Yes,Card,36.0,0,2023-11-20,11,0,0,0.85,215.16,3.58,8.34,0,57.7,251.58,574.87,35595,4
5057,H010,Germany,midscale,3,Single,3,Online,No,Card,28.0,0,2023-12-07,12,0,0,0.713,251.26,2.52,8.52,0,50.3,236.82,736.35,59007,4
4118,H080,USA,upscale,3,Suite,3,Walk-in,Yes,Card,58.0,33,2022-08-25,8,0,0,0.649,390.22,3.68,7.09,0,57.6,428.72,1376.15,76338,3
5761,H045,Germany,economy,3,Suite,2,Travel Agent,,Online,18.0,64,2025-08-24,8,1,0,0.904,273.25,2.93,8.18,0,62.5,338.78,711.07,29050,4
710,H013,Philippines,economy,2,Double,1, Travel Agent ,NO,Card,38.0,8,2022-03-31,3,0,0,0.699,121.73,4.24,7.58,0,50.2,117.55,225.73,7884,5
5041,H055,UK,midscale,4,Double,2,Online,No,Online,21.0,5,2022-05-14,5,1,0,0.623,337.74,1.31,9.36,0,51.2,375.27,839.1,28461,4
754,H049,India,midscale,4,Double,1,Online,Yes,Card,41.0,19,2024-08-01,8,0,0,0.772,369.06,5.0,8.21,0,52.9,375.43,442.3,246,5
4428,H027,Singapore,midscale,4,Single,4,Online,Yes,Online,51.0,0,2024-12-18,12,0,1,0.727,352.07,1.31,9.8,0,77.3,354.3,1438.64,69088,5
488,H044,GERMANY, midscale ,3,Double,2,Online,Yes,Online,48.0,66,2022-04-14,4,0,0,0.652,206.03,6.08,9.64,1,46.7,183.33,472.04,54310,5
2480,H008,USA,ECONOMY,2,SINGLE,1,Online,Yes,Card,44.0,52,2024-02-26,2,0,1,0.792,101.26,5.9,7.08,0,43.8,121.06,148.82,72217,4
387,H069,USA,midscale,3,Suite,3,Online,Yes,Online,70.0,33,2022-12-31,12,1,1,0.747,411.78,2.45,9.76,1,66.2,465.25,1483.19,34010,3
1551,H047,USA,midscale,3,Double,2,Travel Agent,yes,Cash,29.0,31,2023-02-27,2,0,0,0.72,255.24,3.58,8.61,0,55.4,260.41,616.49,60630,5
2096,H013,Philippines,ECONOMY,2, Single ,3,Travel Agent,Yes,Online,52.0,44,2022-05-03,5,0,0,0.502,110.69,4.24,7.89,0,58.0,118.2,407.47,39047,4
223,H006, Singapore ,economy,1,Double,2,Online,Yes,Card,37.0,65,2022-01-25,1,0,0,0.623,80.03,2.95,6.01,1,73.4,81.68,279.81,81831,5
2345,H043,Philippines,economy,1,Double,1,Online,Yes,Online,32.0,32,2025-06-14,6,1,0,0.649,95.55,1.16,7.97,1,60.6,100.92,181.59,29065,3
708,H051,Thailand,midscale,4,Double,3,Online,No,Card,24.0,52,2022-06-09,6,0,0,0.598,445.3,6.74,9.8,1,59.0,409.91,1289.8,13777,3
3192,H069,USA,midscale,3,Double,3,Online,No,Card,18.0,45,2022-10-31,10,0,0,0.676,235.44,2.45,8.39,0,49.3,230.98,716.93,115234,5
54,H013,Philippines,economy,2,Suite,3,Travel Agent,No,Card,43.0,0,2024-01-25,1,0,0,0.687,153.25,4.24,6.44,0,58.2,149.7,526.36,45993,4
5386,H029,philippines,economy,1,Double,4,Corporate,YES,Online,19.0,23,2022-12-19,12,0,0,0.659,80.48,5.16,6.68,0,61.8,88.06,408.59,7402,3
528,H012,Thailand,midscale,3,Suite,2,Walk-in,No,Card,56.0,34,2025-06-21,6,1,0,0.609,350.23,5.2,7.92,0,72.3,347.52,762.79,111969,4
3252,H070,Thailand,midscale,4,Suite,1,Online,Yes,Card,47.0,19,2022-07-13,7,0,0,0.819,490.49,5.55,8.66,0,77.7,626.53,685.01,30868,2
1495,H017,philippines,midscale,3,Double,4,online,yes,Online,18.0,45,2024-11-22,11,0,0,0.725,254.63,1.96,8.83,0,59.3,261.89,1066.9,74145,5
4429,H072,USA,upscale,4,Single,3,Walk-in,Yes,Card,55.0,0,2022-12-01,12,0,1,0.66,435.49,6.78,9.26,1,63.5,436.1,1367.46,104415,3
6370,H035,UK,economy,2,Single,2,Travel Agent,Yes,Online,26.0,49,2023-04-03,4,0,0,0.589,96.46,6.36,7.41,0,41.0,95.39,220.79,65531,4
2632,H023,Philippines,midscale,4,Suite,3,Online,No,Card,21.0,52,2022-08-16,8,0,0,0.583,440.55,4.44,9.47,0,61.9,543.42,1716.17,71399,5
5384,H027,Singapore,midscale,4,Double,4,Travel Agent,YES, Card ,,14,2024-12-01,12,1,0,0.793,384.1,1.31,7.99,0,54.1,455.01,1846.71,100408,5
55,H042,India,upscale,3,Single,2,Travel Agent,Yes,CARD,50.0,38,2024-06-09,6,1,0,0.568,269.45,3.88,7.94,0,55.0,280.91,638.56,36046,3
3123,H043,PHILIPPINES,economy,1,Double,1,ONLINE,Yes,Card,42.0,31,2023-05-28,5,1,0,0.796,83.01,1.16,6.79,0,42.1,86.59,127.61,74120,4
2301,H072,USA,upscale,4,Single,1,Online, No ,Card,34.0,26,2024-09-30,9,0,0,0.439,310.68,6.78,8.75,0,41.3,347.63,462.49,47254,4
2990,H008,USA,economy,2,Double,4,Online,No, Online ,44.0,2,2022-11-18,11,0,0,0.7,104.82,5.9,6.52,0,49.5,111.71,517.55,34121,4
3628,H066,Thailand,midscale,3,double,4,Online,Yes, Card ,48.0,47,2023-08-05,8,1,1,0.887,308.77,3.48,8.49,0,64.8,319.71,1398.73,44797,5
2030,H049,India,midscale,4,Single,2,Travel Agent,No,Card,64.0,55,2022-01-01,1,1,0,0.848,349.5,5.0,8.79,0,42.7,373.2,800.43,28366,5
219,H079,Germany, upscale ,4,Single,3,Online,Yes,Card,47.0,39,2022-07-11,7,0,0,0.754,463.53,5.24,9.37,0,70.4,416.81,1275.15,2036,5
5591,H012,Thailand,midscale,3,Single,3,travel agent,Yes,Card,38.0,33,2023-11-29,11,0,0,0.633,215.88,5.2,8.58,0,38.9,210.33,685.41,107440,4
4583,H053,Singapore,economy,2,Single,3,Corporate,NO,Card,24.0,0,2024-07-06,7,1,0,0.647,141.15,3.49,8.45,0,65.6,135.42,423.48,91607,4
5714,H063,UK,Economy,2,Double,2,Walk-in,No,Cash,46.0,3,2023-09-10,9,1,0,0.653,114.72,4.2,6.92,0,54.3,124.8,265.05,26330,3
3305,H006,singapore,Economy,1,Single,2,Online,Yes,Card,26.0,44,2023-02-14,2,0,0,0.7,79.75,2.95,7.99,0,58.4,86.88,273.94,65721,4
3962,H024,SINGAPORE,economy,3,Single,1,Online,No,Card,27.0,2,2023-11-08,11,0,0,0.792,148.08,5.76,8.15,0,49.0,195.09,253.0,100166,3
1800,H027,Singapore,midscale,4,Double,3,Online,Yes,Card,37.0,11,2023-01-22,1,1,0,0.707,398.5,1.31,9.27,0,61.4,450.85,1414.83,70364,2
5708,H026,Singapore,upscale,4,Single,2,Corporate,Yes,Card,29.0,9,2025-02-25,2,0,0,0.649,394.99,0.83,9.2,1,48.1,347.33,741.72,69856,3
4725,H010,Germany,midscale,3,Single,3,Online,Yes, Card ,29.0,19,2023-12-21,12,0,0,0.587,235.0,2.52,9.68,0,71.0,216.43,672.93,16328,3
5457,H068,Vietnam,upscale,4,Double,1,Travel Agent,Yes,card,18.0,24,2022-02-20,2,1,0,0.746,496.46,3.99,9.19,0,58.7,490.77,524.28,23572,5
3585,H062, Philippines ,economy,2,Double,2,Online,YES, Online ,30.0,75,2022-12-14,12,0,0,0.811,122.2,0.65,7.41,0,54.6,135.97,357.71,43474,4
4969,H077,Indonesia,upscale,4,Single,1,travel agent,Yes,Cash,54.0,18,2024-12-09,12,0,0,0.737,480.24,5.3,9.8,0,55.7,462.6,545.12,64150,5
5611,H041,Indonesia,upscale,4,Suite,1,Online,Yes, Card ,18.0,45,2022-01-10,1,0,0,0.773,580.38,3.2,9.09,0,56.2,604.33,661.75,10144,3
5841,H041, Indonesia ,upscale,4,Single,1,Online,NO,Online,21.0,0,2022-06-16,6,0,0,0.615,433.53,3.2,9.6,0,58.9,427.99,449.72,2692,3
5578,H038,Malaysia,economy,3,Double,3,Corporate,No,Cash,30.0,21,2023-07-31,7,0,0,0.761,223.64,3.85,8.05,0,64.9,236.61,823.86,104796,4
4112,H021,Vietnam,upscale,4,Double,3,Corporate,YES,Card,22.0,11,2022-03-03,3,0,0,0.667,428.98,9.56,8.96,1,66.6,469.67,1441.58,58522,3
1154,H040,UK,economy,2,Single,1,Online,No, Online ,25.0,0,2023-04-05,4,0,0,0.824,106.33,4.68,7.96,0,42.0,103.21,171.73,5717,4
5851,H045,Germany,economy,3,Single,1,Online,Yes,Card,18.0,37,2025-01-21,1,0,0,0.556,160.99,2.93,8.81,0,51.3,157.76,235.65,1544,5
3976,H069,USA,midscale,3, Single ,2,Walk-in,Yes,Card,48.0,36,2024-06-19,6,0,0,0.872,216.36,2.45,8.36,0,46.3,217.55,535.63,72421,3
2262,H021,VIETNAM,upscale,4,Double,2,Online,No,Online,55.0,49,2025-01-08,1,0,0,0.615,423.47,9.56,9.8,0,47.1,473.77,989.44,19897,3
319,H012,Thailand,midscale,3,Suite,3,Online,No,card,34.0,21,2025-03-17,3,0,0,0.721,561.86,5.2,8.89,0,68.9,172.825,1150.89,85920,4
203,H033,Thailand,Midscale,4,Suite,2,Online,Yes,Card,47.0,52,2023-01-14,1,1,0,0.935,571.49,0.98,7.91,0,69.2,639.07,1391.05,40305,4
3241,H049,India,midscale,4,Single,2, Online ,Yes,Card,18.0,26,2025-08-03,8,1,1,0.768,395.07,5.0,9.8,0,53.9,418.52,954.97,3175,5
5474,H031,Vietnam, midscale ,4,Single,2,Walk-in,Yes,Card,39.0,34,2024-12-08,12,1,0,0.901,431.12,3.59,8.67,0,65.7,446.55,933.87,18832,4
2581,H067,Singapore,upscale,3,Double,1,Walk-in,Yes, Cash ,41.0,36,2024-12-29,12,1,0,0.777,298.68,4.68,7.6,0,64.3,339.62,361.09,115808,3
580,H015,Philippines,economy,1,DOUBLE,1, Online ,Yes,Card,23.0,13,2025-03-26,3,0,0,0.563,82.71,2.8,6.49,0,50.2,77.55,152.27,114601,4
1790,H021,Vietnam, UPSCALE ,4,Single,3,online,yes,Card,18.0,39,2022-12-30,12,0,0,0.753,449.32,9.56,9.48,0,67.3,455.47,1392.37,77522,5
2825,H021,Vietnam,upscale,4,Double,1,Travel Agent,Yes,Card,36.0,39,2025-02-14,2,0,0,0.811,467.57,9.56,9.8,0,62.3,462.99,559.66,93199,5
2366,H057,Germany,midscale,3,Suite,4, Online ,Yes,Cash,38.0,44,2024-03-22,3,0,0,0.492,292.2,4.91,8.73,0,47.2,293.25,1206.59,7889,4
6408,H041, Indonesia , upscale ,4,Suite,1, Travel Agent ,Yes,Card,28.0,50,2022-08-25,8,0,0,0.677,548.82,3.2,,0,68.7,644.26,754.95,38635,5
748,H022,India,UPSCALE,3,Single,1,Travel Agent,Yes,Online,,28,2024-10-01,10,0,0,0.627,203.29,6.39,8.42,0,42.1,218.11,323.56,56965,4
4161,H009,USA,midscale,3,SUITE,3,Online,Yes,Card,31.0,90,2024-03-05,3,0,0,0.64,486.72,3.14,8.78,0,36.1,145.255,968.7,68495,2
1721,H044,Germany,midscale,3,Single,3,Online,No,Card,21.0,18,2022-11-15,11,0,0,0.762,218.74,6.08,9.17,0,64.2,220.74,730.86,36517,4
6077,H067,Singapore,upscale,3,Double,4,Online,Yes,Card,18.0,14,2025-01-31,1,0,0,0.861,274.44,4.68,9.2,0,46.8,319.62,1309.16,91545,5
4609,H021,Vietnam,upscale,4,double,3,Online,,online,39.0,72,2025-01-20,1,0,0,0.59,405.4,9.56,8.88,1,41.1,401.21,1251.6,14850,5
801,H042,India,upscale,3,Double,2,Corporate,Yes,Card,48.0,11,2022-11-24,11,0,0,0.846,312.24,3.88,7.83,0,51.7,339.06,787.33,73218,3
1265,H040,UK,ECONOMY,2,Double,2,Travel Agent,No, Card ,43.0,60,2022-08-08,8,0,0,0.67,128.01,4.68,7.65,0,49.3,118.31,311.63,78097,4
808,H020,UK,Economy,2,Double,2,Corporate,YES,Card,24.0,19,2024-12-25,12,0,0,0.794,133.54,4.78,7.15,0,74.9,145.1,349.28,19432,4
962,H072, USA ,upscale,4,Double,3, Online ,No,Card,38.0,52,2022-12-21,12,0,0,0.637,521.49,6.78,7.97,1,43.4,468.09,1457.91,67892,4
138,H019,USA,economy,1,Double,2,Online,No,Card,57.0,6,2023-05-10,5,0,0,0.722,84.47,3.54,7.04,0,32.2,91.58,220.42,69266,3
5455,H031,Vietnam,midscale,4,Suite,2,Online,No,Online,18.0,12,2022-11-27,11,1,0,0.615,517.0,3.59,9.34,0,39.7,549.89,1130.4,81416,5
3920,H063,Uk,economy,2,Double,2,Online,Yes,Card,35.0,30,2024-07-16,7,0,0,0.796,127.36,4.2,6.72,0,59.6,147.96,351.38,90658,3
2249,H055,UK,Midscale,4,Single,1,ONLINE,No,Card,43.0,47,2025-09-19,9,0,1,0.808,346.37,1.31,9.8,0,44.3,324.97,395.17,18789,4
3646,H015,PHILIPPINES,economy,1,Suite,3,ONLINE,No,Online,35.0,32,2022-03-15,3,0,0,0.67,102.02,2.8,6.24,0,48.6,114.09,417.48,89652,4
612,H031,Vietnam,midscale,4,Double,6,Online,No,Card,62.0,63,2023-01-15,1,1,0,0.652,389.69,3.59,8.13,0,56.5,391.81,2444.2,1560,3
5111,H011,malaysia, upscale ,4,Double,2, Walk-in ,Yes,Card,37.0,11,2023-07-07,7,0,0,0.762,503.47,2.74,9.8,0,64.5,545.8,1187.68,102562,3
1474,H039,Malaysia,upscale,4,Single,2,Online,Yes,Card,43.0,32,2023-08-29,8,0,0,0.83,448.82,6.99,9.8,0,43.0,423.84,895.1,58692,5
4141,H080, USA ,UPSCALE,3, double ,1,walk-in,no, Card ,37.0,63,2023-01-04,1,0,0,0.631,285.72,3.68,8.36,0,75.2,314.03,367.93,11465,2
1554,H046,Thailand,economy,3,Double,3,Travel Agent,Yes,Online,37.0,0,2023-08-07,8,0,0,0.66,225.88,1.01,9.55,0,50.9,226.62,720.25,110582,5
6289,H025,Indonesia,upscale,3,Suite,4,online, No ,Online,18.0,75,2025-05-15,5,0,0,0.635,314.71,1.98,8.7,0,41.1,398.06,1685.24,2323,5
2757,H076,Vietnam,economy,1,Single,2,Online,Yes,Cash,41.0,12,2024-02-07,2,0,0,0.841,94.65,5.75,8.08,1,71.0,86.89,218.74,69456,5
3887,H012,Thailand,midscale,3, Double ,3,Walk-in,No,Cash,49.0,50,2022-12-14,12,0,0,0.694,278.26,5.2,8.36,1,63.2,278.27,938.02,40848,5
2661,H035,UK,economy,2,Double,2,Online, Yes ,Card,49.0,0,2024-11-14,11,0,0,0.778,119.65,6.36,7.55,0,51.3,137.53,372.57,17951,5
5865,H028,Germany,midscale,3,Double,5,Travel Agent,Yes,ONLINE,37.0,0,2022-06-06,6,0,0,0.538,232.23,2.24,8.53,0,36.2,254.13,1348.9,48328,3
5306,H001,Singapore,Economy,2,Single,1,Online,No,Cash,50.0,27,2025-02-20,2,0,0,0.776,115.95,1.78,7.9,0,57.2,125.3,154.87,56276,5
3649,H036,USA,economy,2,Single,1,Online,Yes,Card,47.0,5,2024-08-11,8,1,0,0.622,122.09,2.2,6.66,0,61.8,118.56,184.01,60701,2
283,H023,Philippines,midscale,4,Suite,1, Online ,YES,Cash,37.0,12,2022-11-19,11,1,0,0.69,508.15,4.44,8.54,1,36.4,497.02,520.43,81007,4
6272,H033,THAILAND,midscale,4,Double,3,Walk-In,No,Online,44.0,8,2022-02-26,2,1,0,0.876,412.04,0.98,7.87,0,60.5,418.49,1324.06,117332,4
1382,H038,Malaysia,economy,3,Double,1,Online,No, Online ,46.0,7,2022-03-12,3,1,0,0.815,212.89,3.85,9.15,0,55.8,245.96,304.25,96396,4
5946,H027,Singapore,midscale,4,Double,2,Online,No,Card,,36,2023-09-28,9,0,0,0.658,320.61,1.31,9.8,1,43.3,323.54,697.92,37027,5
610,H021,Vietnam,upscale,4,Double,3,Walk-in,Yes,Cash,42.0,13,2025-05-29,5,0,0,0.805,426.8,9.56,9.42,0,60.3,434.97,1390.49,16015,4
514,H058,USA,UPSCALE,4,Single,2,Online,yes,Cash,41.0,16,2022-07-24,7,1,1,0.806,485.11,3.67,8.08,0,57.3,510.79,1113.15,98204,5
3049,H001,Singapore,economy,2,Single,3,Online,Yes,Online,24.0,32,2024-12-28,12,1,0,0.659,133.59,1.78,8.74,0,52.1,115.87,407.49,10785,5
2277,H011,Malaysia,upscale,4,Double,3,Online,No,Card,56.0,9,2024-05-21,5,0,0,0.613,369.66,2.74,9.12,0,42.1,359.5,1190.94,40369,4
2135,H072,USA,upscale,4,Suite,2,CORPORATE,No,Card,30.0,6,2024-11-17,11,1,0,0.694,623.38,6.78,9.42,0,54.7,697.82,1492.88,12670,4
1285,H044,Germany, midscale ,3,Single,3,Online,Yes, Card ,30.0,66,2022-07-06,7,0,0,,264.12,55.39097726343576,8.88,0,58.7,211.15,658.69,100331,5
1085,H035,UK,economy,2,single,2,Corporate,Yes, Card ,43.0,10,2025-09-22,9,0,0,0.752,103.01,6.36,7.66,0,40.7,100.64,307.04,94973,5
118,H055,UK,Midscale,4,Double,1,online,No,Online,18.0,0,2022-01-05,1,0,0,0.943,388.78,1.31,8.11,0,56.9,410.9,440.28,54210,4
2983,H041,Indonesia,Upscale,4,Double,3,TRAVEL AGENT,Yes,Card,61.0,0,2025-04-21,4,0,0,0.725,439.51,3.2,9.24,0,45.3,421.96,1308.95,55132,3
4837,H018,Malaysia,midscale,3,Single,1,Online,Yes,Online,61.0,53,2023-09-11,9,0,1,0.714,186.42,3.68,8.25,0,61.1,197.93,255.45,119734,3
4207,H029,Philippines,economy,1,Double,2,Walk-in,No, Card ,18.0,45,2022-04-13,4,0,0,0.734,77.29,5.16,7.48,0,53.3,77.03,210.93,23179,4
4781,H006,Singapore,economy,1,Double,4,Online,Yes,Card,48.0,88,2023-04-17,4,0,0,0.838,70.3,2.95,6.51,0,60.8,82.48,345.91,72792,5
5764,H007,USA,midscale,3,Double,3,Online, Yes ,Card,47.0,26,2025-09-12,9,0,0,0.676,213.19,1.23,8.29,0,48.6,231.74,766.49,65009,3
635,H073,India,economy,1,Single,4,Online,Yes,Card,18.0,0,2023-09-16,9,1,0,0.726,80.49,3.01,6.58,0,60.5,77.95,379.64,10404,4
5495,H055,UK,midscale,4,SUITE,4,online,Yes,Online,41.0,26,2025-06-11,6,0,0,0.857,400.92,1.31,9.76,0,50.4,540.52,2187.19,17595,5
844,H059,Malaysia,midscale,3,Double,3,Walk-in, NO ,Card,28.0,20,2022-05-06,5,0,0,0.531,211.84,2.11,8.77,0,45.2,227.6,794.82,32159,4
1979,H007,USA,midscale,3,double,1,Travel Agent,Yes,Card,46.0,28,2022-06-23,6,0,1,0.65,269.03,1.23,7.2,0,51.3,276.05,316.2,9572,5
1357,H028,,midscale,3,Single,3,Online,YES,Card,48.0,15,2024-01-08,1,0,0,0.781,245.14,2.24,8.35,1,64.3,232.28,787.02,77267,4
3256,H059,Malaysia,midscale,3,Double,3,Walk-in, No , Online ,,0,2024-11-12,11,0,1,0.808,251.94,2.11,8.8,0,66.8,289.39,964.14,30914,5
629,H073,India,economy,1,Double,1,Online,Yes,Online,40.0,14,2025-02-12,2,0,1,0.748,82.7,3.01,5.73,0,44.8,91.27,151.84,48526,5
2488,H079,germany,upscale,4,Double,3,Online, Yes , Online ,26.0,0,2025-03-27,3,0,0,0.712,455.25,5.24,9.31,0,41.8,433.34,1359.0,85619,5
2369,H065,Vietnam,luxury,4,Double,3,Travel Agent,Yes,Card,43.0,5,2024-06-26,6,0,0,0.862,583.2,4.96,9.8,0,66.8,531.22,1664.56,85854,4
3902,H073,India,economy,1,Double,1,Online,No,Card,40.0,50,2025-05-29,5,0,0,0.697,90.08,3.01,6.87,0,47.6,79.43,197.98,7674,3
4270,H054,Thailand,upscale,4,Double,1,Travel Agent,YES,Card,38.0,18,2023-09-27,9,0,0,0.645,431.19,52.57097726343576,9.8,0,50.6,444.44,506.61,8644,4
4156,H055,UK,midscale,4,Double,1,Online,Yes,Card,31.0,42,2025-07-10,7,0,0,0.691,365.93,1.31,9.48,0,69.8,362.29,476.6,108955,4
507,H005,UK,economy,1,DOUBLE,1,Travel Agent,Yes,Card,43.0,62,2024-04-14,4,1,0,0.939,84.77,2.84,7.18,0,52.2,88.16,198.32,75067,5
1136,H051,Thailand, midscale ,4, Double ,1, Online ,Yes,Card,,15,2023-05-10,5,0,0,0.748,352.05,6.74,8.6,0,65.0,388.32,435.79,103912,4
3407,H029,Philippines,economy,1,Single,3,Travel Agent,No,Card,48.0,25,2025-02-12,2,0,0,0.705,83.55,5.16,,1,58.4,81.75,289.04,92691,5
3992,H022,India,upscale,3,Single,1,Online,Yes,Card,40.0,43,2025-06-07,6,1,0,0.833,291.89,6.39,7.65,1,62.0,297.16,390.5,89095,5
982,H038,Malaysia,economy,3,Single,3,Walk-In,Yes,Card,39.0,25,2022-01-13,1,0,0,0.856,189.86,3.85,7.95,0,73.8,184.69,664.03,89485,4
6412,H008,USA, economy ,2,Single,1,Travel Agent,No,Online,29.0,58,2024-09-29,9,1,1,0.741,116.81,5.9,7.18,0,44.4,129.0,222.65,55584,4
4166,H068,Vietnam, upscale ,4,Single,3,Walk-in,No,Card,34.0,0,2023-11-29,11,0,0,0.777,403.47,3.99,7.27,0,52.2,374.37,1239.52,2912,5
5804,H047,USA,midscale,3,Single,5,Travel Agent,Yes, Online ,35.0,86,2024-07-29,7,0,0,0.688,213.46,3.58,7.47,0,59.1,236.93,1201.03,114078,5
5110,H071,THAILAND,midscale,3,Single,2,Online,Yes,CARD,47.0,17,2024-07-06,7,1,0,0.696,253.13,6.81,8.56,0,63.6,251.86,596.0,94243,3
